title,number,public_data,state,deal_data,text,url 
['企业带薪年假时间如何界定？'],['编号：239419'],['发布日期2020-03-19 12:57:21'],['已受理'],['等待回复：27天19小时34分'],['本人2018年3月5日入职一家企业，截止到2020年3月5日满两年，但是我提出离职时间到2020年3月30日。请问离职前我是否还有5天年假？企业回复要4月份才能休年假，这样的做法对吗？'],http://wz.sun0769.com/political/politics/index?id=447298
['噪音污染、空气污染'],['编号：239399'],['发布日期2020-03-19 10:13:41'],['待处理'],['等待处理：26天4小时27分'],['东莞市长安镇松林东路开了很多机械厂，每天白天噪音较大，60分贝左右，同时总有大车出入，每天上班孩子上过学期间，路就被堵上了。'],http://wz.sun0769.com/political/politics/index?id=447276
['东莞市冠骏汽车销售服务有限公司毒害车主'],['编号：239407'],['发布日期2020-03-19 11:32:56'],['已受理'],['等待回复：26天19小时1分'],['本人2019年3月15日到东莞市寮步香市路东莞市冠骏汽车销售服务有限公司维修，当时4S点经过检查，列出一份需要维修的清单，大概金额为12000（1万2千元），因本人觉得很多项目无维修必要，比如发动机清洗，超过3000元一次，因此仅维修了：左前半轴漏油，维修费用369元，当天下午17:00左右维修完成。\r\n第二天（2019年3月16日），本人车辆因左前半轴再次漏油，晚上20:00左右抛锚在深圳龙大高速第一车道，能有幸在此描述问题，可以说是命大，未造成重大交通事故；晚上12点，高速拖车将车拖至东莞市寮步香市路东莞市冠骏汽车销售服务有限公司。\r\n第三天，本人亲自查看4S点维修师傅拆装更换相关配件，做法是：拆下轮胎，用大铁锤猛力敲打与轮毂相套的半轴，受力地方离防尘套10M，整条半轴经过敲打后半轴呈现多处锥子印记，安装半轴时同样用锥子敲打安装； 由于安装师傅的敲打造成防尘套内的卡环变形脱落，造成车辆最终抛锚。\r\n东莞市冠骏汽车销售服务有限公司如此维修车辆，不全部报价维修，就让你车辆抛锚，祸害车主生命，天理不容啊。\r\n发生问题后，打电话给该公司救援，老板竟说，拖车不在东莞市，无法拖，自己想办法，如此商家，至所有车主生命于不顾，只考虑自身利益者，希望政府能严惩这样的不良商家。\r\n各位车主擦亮眼睛，别是下一个祸害的是你。'],http://wz.sun0769.com/political/politics/index?id=447288
['中堂家盛物业在不经过业主同意的情况下，对公共车位强行收费，希望政府维护人民的权益'],['编号：239391'],['发布日期2020-03-19 11:16:15'],['已受理'],['等待回复：27天22小时29分'],['中堂富盈公馆的家盛物业在不经过业主同意的情况下，贴公告对公共车位强行收费，希望政府维护人民的权益'],http://wz.sun0769.com/political/politics/index?id=447285
['东莞市麻涌镇古梅路口'],['编号：239363'],['发布日期2020-03-18 22:34:47'],['已受理'],['等待回复：26天21小时12分'],['古梅路碧桂园这个路口。这些非法摆档。这些地难没人管开车都不好过17点到1.30喝酒吵的小孩子无法休息'],http://wz.sun0769.com/political/politics/index?id=447241
['新车上牌居住证未被告知自动注销'],['编号：239425'],['发布日期2020-03-19 12:19:50'],['已受理'],['等待回复：27天13小时49分'],['本人在东莞工作生活了10年了、原去年持有东莞居住证、有效期2019年3月5日到2020年3月5日。于去年3月底在寮步镇南天驾校报考惠州班、驾校未告知报考惠州班驾驶证会导致东莞市居住证被注销、而且居住证被注销时本人未成收到任何通知和确认信息、本人于2020年1月购买新车、上牌时被告知居住证被注销、导致新车无法上牌、东莞市寮步镇凫山村派出所回应是只能重新办理、半年后才能拿到居住证。    我从驾校方了解到，我们报考驾驶证两月后，相关政策就发生了变化，外省居民申领驾驶证凭广东省居住证即可在省内任意地市报考，无需另行申领所报考地市的居住证。\r\n      我想和市领导咨询一下，像我们这种情况，因为报考省内他市驾驶证导致居住证被注销的，可以帮忙恢复吗？\r\n      新车不能等6个月再上牌呀，现在非常困惑和苦恼、感谢了'],http://wz.sun0769.com/political/politics/index?id=447291
['关于长盛社区口罩发放问题'],['编号：239403'],['发布日期2020-03-19 09:20:50'],['待处理'],['等待处理：26天4小时27分'],['自从疫情以来，口罩一直紧缺，看到长安好多社区都有口罩发放到户，但是长盛社区没有任何发放口罩的行动，让我们这些外迁进长安的户籍人总感觉是被长安排除在外了，请问政府能否一视同仁，我们可以买，但起码让我们看到长盛社区也是有村委的，也是落实到户的。'],http://wz.sun0769.com/political/politics/index?id=447271
['东莞市虎门第五中学在防控病疫期间封锁球场运动场是否合理合规？'],['编号：239418'],['发布日期2020-03-19 13:14:20'],['待处理'],['等待处理：26天4小时27分'],['在东莞市新冠疫情尚未得到明显控制的情况下，国家防控组及钟南山等专家都大力鼓励个人提升自身体质，加强户外体育锻炼。\r\n\r\n但东莞市虎门第五中学却反其道而行，封锁运动场，派人把守不让出入，使得教职工及家属无法进行户外体育锻炼，以致教师子女亲属等聚众在狭小的生活区内进行更密集的接触，此举措是否合理？\r\n\r\n问题一：虎门第五中学封锁运动场所的举措是否得到上级领导或文件的许可？还是该校方负责人单方面决定？\r\n\r\n问题二：封锁运动场的目的是什么？真的对防控有用么？\r\n\r\n期待官方给予合理解释！\r\n此祝身体安康！'],http://wz.sun0769.com/political/politics/index?id=447299
['尧均村停车难'],['编号：239356'],['发布日期2020-03-18 23:45:33'],['已受理'],['等待回复：27天19小时27分'],['近来尧均村外来车辆越来越多，致本地人根本很难找到位置停车（车位都被外来车停满或被本地私人放置雪糕桶罢占），希望村委会加强外来车辆管理，或考虑仿效其他村设置收费制度，还本地车辆一个容车之地。'],http://wz.sun0769.com/political/politics/index?id=447252
['环城东路圃锦北路过街天桥附近路面破损严重'],['编号：239360'],['发布日期2020-03-18 23:03:31'],['已受理'],['等待回复：26天13小时43分'],['公路事务中心领导：\r\n我是环城东路万科幸福城居民，此时东莞多数居民都已安然入睡，但我们幸福城居民却在听着窗外车流的钢铁进行曲而无法入眠，特别是按期接连几场降雨，环城东路破损严重。\r\n向各位领导反映：环城东路圃锦北路过街天桥附近，南上、北下两个方向的主路，中间车道坑洼太多，加之近期雨水，路面沥青破损严重，大货车通行时颠簸噪音太大，严重影响沿线居民夜间休息。\r\n此前我们居民已多次向各位领导反映此路段之路况问题，公路事务中心也组织过几次修补，但此过街天桥处的坑洼一直未进行维修。\r\n目前疫情已得到有效控制，环城路部分路段路面施工也已展开，恳请各位领导能够关注下圃锦北路过街天桥路段的路面问题，还附近居民一个安静的休息环境。\r\n谢谢。'],http://wz.sun0769.com/political/politics/index?id=447247
['常平碧桂园铂悦府玫瑰臻园地处常平中心位置开盘却开出东莞最低价！！！'],['编号：239357'],['发布日期2020-03-18 23:27:54'],['已受理'],['等待回复：27天21小时17分'],['常平碧桂园铂悦府玫瑰臻园地处常平中心位置开盘却开出东莞最低价，严重扰乱常平乃至东莞房地产市场！请住建局严查！！！'],http://wz.sun0769.com/political/politics/index?id=447251
['7-eleven买到过期食物'],['编号：239354'],['发布日期2020-03-18 23:53:24'],['已受理'],['等待回复：26天14小时32分'],['3月18日20点12分在常平镇中元路美怡登酒店首层的7-Eleven（门店：DG0305-00）购买了草莓牛乳卷和草莓三明治，回家准备食用，发现草莓牛乳卷过期，生产日期为20200314，保质期至20200316 23:59，已过保质期接近两天，幸好回来看了一下生产日期，否则将食用过期食品。请质量监督局相关部门加强监督，防止食物中毒。（附食品信息和消费记录图）'],http://wz.sun0769.com/political/politics/index?id=447254
['湖北省疫情低风险区回莞人员为何还要隔离14天'],['编号：239355'],['发布日期2020-03-18 23:49:33'],['已受理'],['等待回复：29天22小时50分'],['我是从湖北省黄梅县回莞人员，自1月17号去黄梅探亲至今已经整整两个月时间，在当地严格的疫情管理措施下已居家隔离两个月，回莞时已经有当地开具的健康证明和湖北健康绿码，为何在东莞还需要继续隔离14天呢？对于湖北低风险地区人员，建议是否可免除隔离？据了解，目前广州和深圳已经是免除再隔离了。谢谢！'],http://wz.sun0769.com/political/politics/index?id=447253
